id,class,segmentation
case7_day0_slice_0097,large_bowel,14703 2 14967 6 14993 9 15231 10 15256 14 15496 12 15520 16 15761 13 15785 18 15867 3 16025 16 16051 18 16131 7 16290 17 16316 19 16397 8 16554 19 16582 19 16662 10 16817 21 16848 19 16928 11 17082 22 17113 20 17194 12 17347 22 17379 19 17460 13 17612 22 17646 18 17726 14 17877 22 17912 17 17992 15 18142 22 18179 16 18258 15 18407 23 18447 13 18524 16 18672 23 18715 10 18791 15 18937 24 18986 4 19056 16 19202 24 19322 16 19467 24 19588 16 19733 23 19853 16 19998 23 20119 16 20264 21 20385 15 20529 21 20650 14 20795 20 20917 11 21061 20 21183 10 21326 20 21449 9 21592 20 21629 5 21716 7 21858 19 21889 14 21984 3 22124 19 22153 17 22391 18 22418 19 22657 17 22684 19 22924 16 22949 21 23190 15 23215 21 23457 13 23482 20 23725 10 23748 20 23993 5 24014 20 24281 19 24547 18 24813 18 25078 19 25215 5 25344 19 25478 9 25609 21 25742 12 25874 22 26007 13 26140 22 26271 16 26406 22 26537 16 26672 23 26802 18 26938 23 27068 18 27204 23 27334 18 27470 23 27600 18 27736 23 27866 17 28003 21 28132 17 28270 20 28398 16 28537 18 28663 16 28804 17 28928 17 29070 15 29193 17 29337 13 29458 17 29605 9 29723 18 29874 3 29989 17 30255 17 30521 17 30787 16 31054 14 31320 13 31587 11 31854 8
case7_day0_slice_0097,small_bowel,23050 12 23314 16 23579 18 23844 19 24109 21 24374 22 24640 22 24841 5 24904 24 25106 8 25169 24 25371 10 25434 24 25636 12 25699 24 25901 13 25964 23 26165 15 26229 21 26430 16 26494 20 26695 16 26759 20 26961 16 27024 20 27227 11 27239 2 27290 19 27493 7 27556 18 27761 2 27822 17 28088 16 28354 15 28620 14 28886 13 29153 11 29420 8 29689 3
case7_day0_slice_0097,stomach,20612 6 20875 10 21139 13 21404 14 21668 16 21932 18 22196 20 22461 20 22725 21 22990 22 23256 21 23521 22 23788 19 24054 18 24320 16 24587 13 24854 11 25121 8
case7_day0_slice_0098,large_bowel,14439 1 14702 8 14738 2 14966 11 14994 1 14999 9 15231 13 15257 18 15496 15 15521 20 15761 16 15786 22 16025 18 16052 22 16132 6 16290 19 16317 23 16397 8 16554 21 16583 22 16662 10 16817 24 16849 21 16928 11 17082 24 17114 21 17194 12 17347 24 17380 21 17460 13 17612 24 17646 20 17726 14 17877 23 17913 18 17992 14 18142 23 18179 17 18258 15 18407 23 18446 15 18524 15 18672 24 18714 12 18791 15 18937 24 18983 7 19057 15 19202 24 19323 15 19467 24 19588 15 19733 23 19854 15 19998 23 20119 16 20263 23 20385 14 20529 22 20651 13 20795 21 20917 13 21060 21 21183 13 21326 20 21449 12 21592 20 21631 2 21716 11 21858 19 21889 13 21984 8 22124 19 22153 17 22253 4 22390 19 22418 18 22657 17 22684 19 22923 17 22949 20 23190 15 23216 19 23457 13 23482 19 23724 11 23748 18 23992 7 24014 18 24281 16 24547 16 24679 10 24812 18 24943 13 25078 18 25208 15 25343 20 25473 16 25608 21 25739 17 25874 22 26005 17 26140 22 26271 17 26405 23 26537 18 26671 23 26803 18 26937 24 27069 18 27203 24 27336 17 27470 23 27601 17 27736 23 27867 17 28003 21 28133 17 28269 21 28398 17 28536 19 28664 16 28803 17 28929 16 29070 15 29194 16 29337 13 29459 16 29604 10 29724 17 29872 6 29989 17 30255 17 30521 16 30788 15 31054 14 31320 13 31587 11 31855 6
case7_day0_slice_0098,small_bowel,23050 14 23314 17 23579 19 23844 21 24109 23 24374 24 24639 25 24904 26 25169 27 25373 8 25433 29 25637 10 25698 29 25900 13 25962 31 26164 15 26227 30 26429 16 26492 23 26695 15 26757 22 26960 16 27022 22 27226 13 27287 23 27492 11 27553 21 27758 8 27819 20 28024 5 28085 18 28351 17 28617 16 28883 15 29150 13 29417 10 29684 8
case7_day0_slice_0098,stomach,21933 7 22196 12 22461 13 22726 15 22991 16 23256 17 23521 18 23787 17 24052 18 24318 17 24585 14 24851 13 25118 10 25385 7
case7_day0_slice_0099,large_bowel,14473 1 14704 4 14737 5 14968 8 15001 8 15232 12 15262 14 15497 14 15525 18 15761 16 15789 21 16026 17 16054 22 16290 19 16319 22 16401 3 16553 22 16584 23 16655 6 16663 9 16817 24 16850 22 16920 18 17081 26 17115 22 17185 20 17346 26 17381 21 17451 20 17611 26 17647 19 17718 20 17877 24 17913 18 17985 19 18142 24 18180 16 18254 17 18407 24 18447 14 18523 15 18671 26 18714 12 18790 14 18936 27 18981 9 19056 14 19201 28 19323 13 19466 28 19589 13 19732 28 19856 12 19997 28 20122 11 20262 28 20389 10 20528 26 20655 9 20793 24 20921 9 21059 23 21187 9 21324 23 21453 9 21590 22 21719 9 21856 22 21891 8 21986 8 22122 21 22155 13 22252 7 22388 21 22420 15 22519 5 22654 21 22685 17 22921 20 22951 17 23188 20 23216 18 23455 19 23481 19 23722 19 23746 20 23990 18 24011 20 24260 37 24415 5 24528 35 24678 11 24796 33 24943 14 25063 33 25208 15 25330 32 25474 16 25597 31 25739 17 25864 30 26005 18 26130 30 26271 18 26397 29 26537 19 26664 28 26804 18 26931 27 27071 17 27198 26 27337 17 27465 24 27604 16 27732 23 27870 16 27999 22 28136 15 28266 20 28401 15 28533 19 28665 16 28801 17 28930 16 29068 15 29196 15 29336 13 29461 14 29602 12 29727 13 29869 10 29993 13 30259 12 30526 11 30793 9 31061 5
case7_day0_slice_0099,small_bowel,23053 13 23317 17 23553 6 23582 19 23818 8 23846 22 24083 10 24111 23 24349 11 24376 25 24615 11 24641 26 24881 11 24905 28 25147 11 25170 28 25413 11 25435 29 25638 8 25679 11 25699 30 25901 12 25945 11 25964 29 26164 14 26211 10 26228 27 26429 15 26477 10 26493 21 26694 15 26744 9 26757 21 26960 14 27010 9 27022 21 27225 13 27276 9 27287 21 27491 11 27542 31 27757 8 27808 31 28023 6 28074 30 28290 3 28340 29 28606 28 28872 27 29138 26 29405 24 29671 23 29938 20 30206 17 30480 6
case7_day0_slice_0099,stomach,22465 2 22727 8 22992 10 23257 11 23522 12 23788 11 24054 11 24321 8 24588 5
case7_day0_slice_0100,large_bowel,14207 1 14471 5 14736 7 14969 8 15001 9 15233 11 15265 12 15497 14 15528 16 15762 15 15792 18 16026 17 16056 21 16136 4 16289 20 16321 22 16400 7 16553 22 16586 23 16654 19 16817 24 16851 23 16919 21 17081 26 17117 22 17185 21 17346 26 17383 21 17451 21 17612 25 17648 20 17717 21 17877 25 17914 18 17983 21 18142 26 18181 16 18251 20 18407 26 18447 15 18521 17 18671 27 18714 13 18789 15 18936 28 18981 10 19055 15 19201 29 19248 6 19321 15 19466 29 19587 15 19731 30 19854 14 19996 30 20120 13 20262 30 20387 12 20527 29 20653 11 20792 28 20920 10 21058 25 21186 9 21323 25 21453 8 21589 25 21719 8 21855 24 21985 8 22121 24 22252 6 22387 24 22520 2 22653 23 22920 22 23186 23 23220 8 23453 22 23482 15 23720 22 23746 18 23988 42 24257 40 24413 9 24526 37 24678 12 24794 35 24943 14 25061 34 25208 16 25329 32 25474 16 25596 31 25740 17 25863 30 26006 17 26130 28 26272 18 26396 28 26538 18 26663 27 26805 17 26930 26 27072 16 27197 25 27338 16 27464 24 27605 15 27731 23 27871 15 27998 22 28137 15 28265 20 28404 13 28532 19 28670 12 28799 18 28937 10 29066 16 29205 6 29333 15 29600 13 29867 12 30134 10 30401 7
case7_day0_slice_0100,small_bowel,22796 10 23021 6 23059 14 23286 9 23322 18 23551 10 23586 20 23816 12 23850 22 24081 13 24113 25 24347 14 24377 27 24613 14 24642 28 24879 14 24907 29 25145 14 25171 31 25411 14 25436 31 25677 14 25697 35 25902 6 25943 14 25960 37 26165 11 26209 52 26429 14 26475 49 26694 14 26741 38 26959 14 27008 35 27225 11 27274 34 27490 10 27540 33 27756 8 27807 31 28022 6 28073 30 28289 3 28340 28 28606 27 28872 26 29139 25 29405 24 29672 22 29939 20 30206 18 30474 14
case7_day0_slice_0100,stomach,22994 1 23259 3 23524 4 23791 3 24058 1
case7_day0_slice_0101,large_bowel,13940 3 14205 5 14470 7 14705 6 14736 8 14969 9 15001 10 15233 12 15266 13 15498 14 15531 15 15762 16 15795 18 16026 19 16059 20 16289 22 16323 22 16390 6 16398 8 16552 25 16588 23 16654 19 16816 26 16853 23 16919 21 17081 27 17118 24 17184 22 17346 27 17384 24 17450 22 17611 28 17649 25 17716 22 17877 26 17915 25 17983 22 18142 26 18181 24 18250 22 18407 26 18448 23 18518 20 18671 28 18714 22 18788 17 18935 30 18981 10 18997 4 19054 17 19200 31 19248 6 19320 17 19465 32 19516 2 19586 16 19731 31 19852 16 19996 32 20119 14 20261 32 20385 14 20527 31 20651 13 20792 30 20918 11 21057 27 21184 11 21323 26 21451 9 21588 27 21718 8 21854 26 21985 6 22120 26 22253 2 22386 26 22652 25 22918 25 23185 25 23452 24 23482 6 23719 24 23746 10 23986 38 24149 5 24255 38 24412 11 24524 36 24677 14 24792 35 24942 16 25060 34 25208 16 25327 33 25473 18 25595 31 25739 19 25862 30 26005 19 26129 29 26272 19 26396 28 26538 19 26662 28 26805 19 26929 27 27071 19 27196 26 27338 18 27462 25 27604 18 27729 24 27871 17 27996 23 28138 16 28263 21 28405 14 28531 19 28672 12 28798 18 28939 10 29065 17 29206 8 29332 15 29473 4 29598 15 29865 13 30132 12 30398 11 30665 9 30933 6
case7_day0_slice_0101,small_bowel,22270 2 22490 4 22532 9 22754 8 22795 13 23019 10 23059 16 23284 12 23323 18 23549 14 23587 20 23815 14 23851 23 24080 15 24115 25 24346 16 24379 27 24613 15 24644 27 24879 15 24909 28 25145 15 25174 29 25411 15 25438 30 25676 16 25696 2 25703 30 25904 1 25942 55 26167 7 26208 53 26430 11 26474 38 26518 7 26695 12 26740 36 26959 13 27006 35 27224 12 27272 33 27489 11 27539 32 27755 9 27805 31 28021 7 28072 29 28287 5 28338 29 28554 3 28604 28 28871 26 29138 24 29405 22 29662 2 29672 21 29926 6 29938 20 30192 7 30205 17 30458 7 30472 15 30725 6 30740 8 30991 7 31257 7 31523 7 31789 7 32054 8 32320 8 32584 9 32848 11 33114 10 33381 7 33648 3
case7_day0_slice_0101,stomach,
case7_day0_slice_0102,large_bowel,13940 4 14205 6 14442 4 14470 8 14705 9 14735 9 14969 12 15001 11 15233 14 15266 13 15498 15 15531 15 15762 18 15796 17 16027 19 16060 19 16289 23 16324 21 16390 6 16398 8 16552 25 16588 23 16654 19 16816 27 16853 24 16919 21 17081 28 17118 24 17185 21 17346 28 17384 24 17450 22 17611 29 17650 24 17716 23 17877 28 17916 24 17983 23 18142 28 18182 24 18250 22 18407 27 18448 24 18518 21 18671 28 18714 23 18786 20 18935 30 18981 21 19053 19 19200 31 19248 6 19258 8 19320 18 19466 31 19516 1 19586 18 19731 31 19852 18 19996 32 20118 18 20261 32 20385 16 20526 32 20651 15 20792 29 20918 12 21057 27 21184 11 21322 27 21451 8 21588 27 21854 26 22120 26 22386 26 22652 26 22918 26 23185 25 23451 25 23482 5 23718 25 23746 9 23986 37 24149 6 24254 38 24412 12 24523 37 24677 14 24791 36 24942 16 25059 34 25208 16 25327 33 25474 17 25594 32 25739 19 25862 30 26006 18 26129 29 26272 19 26395 29 26538 19 26662 28 26804 20 26929 27 27070 20 27195 26 27336 20 27462 25 27602 20 27729 24 27867 21 27996 22 28133 21 28263 21 28400 20 28530 20 28666 19 28798 18 28934 16 29065 16 29205 10 29331 16 29472 7 29598 15 29740 2 29865 13 30131 13 30398 11 30665 9 30932 7
case7_day0_slice_0102,small_bowel,22224 4 22267 8 22488 9 22532 10 22753 11 22779 1 22796 13 23018 13 23044 32 23283 14 23310 32 23549 14 23576 33 23814 16 23842 33 24080 16 24109 32 24346 16 24378 29 24612 16 24646 27 24879 15 24917 21 25145 15 25184 20 25410 16 25451 18 25676 18 25695 4 25718 16 25942 27 25985 13 26171 2 26207 29 26252 10 26432 9 26473 30 26696 11 26739 31 26960 12 27006 30 27224 12 27272 30 27489 11 27538 30 27754 10 27805 29 28020 9 28071 29 28286 7 28337 29 28553 4 28604 27 28870 26 29137 24 29395 4 29404 22 29660 6 29671 20 29925 8 29938 17 30191 9 30205 15 30457 9 30472 12 30723 10 30741 5 30990 9 31256 9 31522 9 31787 11 32053 11 32318 11 32583 12 32848 12 33114 11 33380 10 33647 7
case7_day0_slice_0102,stomach,
case7_day0_slice_0103,large_bowel,13676 1 13940 5 14205 7 14470 9 14706 5 14735 10 14780 3 14970 9 15001 11 15044 7 15234 12 15266 13 15305 12 15499 14 15532 14 15570 14 15763 16 15797 17 15835 15 16027 18 16062 19 16101 14 16290 21 16328 20 16368 13 16389 7 16553 24 16593 22 16634 12 16654 15 16816 27 16858 23 16902 1 16920 17 17081 28 17124 24 17185 19 17346 28 17390 24 17451 20 17612 27 17656 24 17718 20 17877 27 17922 24 17984 21 18143 26 18188 24 18251 22 18408 26 18454 24 18518 21 18673 26 18721 22 18786 20 18937 27 18988 21 19053 19 19201 28 19255 9 19269 4 19320 18 19466 28 19586 18 19731 28 19852 18 19996 28 20118 18 20261 28 20385 16 20526 28 20651 15 20792 26 20917 12 21057 27 21184 7 21322 27 21452 2 21587 28 21853 28 22118 28 22384 28 22650 28 22916 28 23182 28 23449 27 23715 28 23983 26 24250 26 24414 10 24519 24 24678 13 24787 23 24944 14 25055 21 25209 16 25323 20 25475 16 25591 19 25741 16 25859 25 26007 17 26126 25 26273 17 26393 25 26539 18 26659 26 26805 18 26926 25 27070 20 27192 26 27336 20 27459 25 27601 21 27726 24 27867 21 27994 22 28133 21 28262 20 28400 20 28529 19 28666 19 28796 18 28933 18 29062 18 29205 11 29330 16 29472 9 29597 15 29739 7 29864 14 30007 4 30131 13 30398 11 30665 9 30932 7
case7_day0_slice_0103,small_bowel,22002 5 22222 8 22267 9 22487 10 22531 12 22752 12 22796 14 23017 13 23044 33 23283 14 23309 34 23549 14 23575 35 23814 16 23841 35 24080 16 24107 35 24346 16 24374 34 24612 16 24641 32 24878 16 24909 30 25144 16 25179 25 25410 17 25452 17 25676 20 25720 14 25942 26 25987 12 26171 2 26208 28 26254 8 26435 5 26474 28 26698 8 26740 29 26961 11 27006 29 27225 11 27272 29 27489 12 27538 29 27754 11 27805 28 28019 10 28071 28 28284 10 28333 3 28337 27 28550 8 28597 33 28816 6 28862 33 29082 5 29127 32 29348 4 29393 31 29614 4 29659 30 29880 4 29925 11 29938 16 30146 3 30191 11 30205 13 30413 1 30457 11 30472 10 30723 11 30743 1 30989 11 31255 11 31520 12 31786 13 32052 12 32317 13 32582 14 32847 14 33113 13 33380 11 33647 8 33914 5
case7_day0_slice_0103,stomach,
case7_day0_slice_0104,large_bowel,13940 5 14205 7 14470 9 14512 6 14706 5 14736 10 14776 9 14970 9 15001 11 15038 14 15234 12 15267 12 15303 16 15498 14 15532 14 15568 17 15763 16 15797 19 15834 17 15857 6 16027 18 16063 20 16100 17 16121 9 16290 21 16328 22 16366 17 16387 10 16553 24 16593 24 16632 16 16652 16 16816 27 16859 24 16898 15 16918 18 17081 28 17124 25 17165 11 17184 20 17346 28 17390 25 17432 6 17450 21 17612 27 17656 25 17716 22 17877 27 17922 25 17983 22 18143 26 18188 24 18249 24 18408 27 18454 24 18516 23 18674 26 18721 23 18782 24 18939 27 18988 21 19049 23 19205 27 19254 10 19269 5 19315 23 19470 27 19522 6 19581 23 19735 28 19847 23 19999 30 20114 22 20263 31 20382 19 20528 31 20650 16 20793 30 20918 11 21058 28 21185 6 21323 27 21588 28 21854 27 22119 28 22385 27 22650 28 22916 28 23182 28 23448 28 23715 27 23981 28 24249 27 24414 10 24518 25 24679 12 24787 22 24944 14 25054 22 25209 15 25322 21 25475 16 25590 20 25741 16 25858 26 26007 17 26125 26 26273 17 26392 26 26539 18 26659 26 26804 20 26925 26 27070 20 27192 25 27336 20 27458 26 27601 21 27725 25 27867 21 27993 23 28133 21 28261 21 28400 20 28528 20 28666 20 28795 19 28934 17 29062 18 29205 11 29329 17 29473 9 29597 15 29739 9 29864 14 30007 6 30131 13 30275 2 30398 11 30665 9 30932 7
case7_day0_slice_0104,small_bowel,21737 4 21959 2 22001 9 22222 8 22265 13 22486 11 22530 15 22751 13 22795 16 23016 14 23044 34 23282 15 23309 35 23547 16 23574 36 23813 16 23839 37 24079 16 24105 37 24345 17 24371 37 24610 18 24637 36 24876 17 24903 36 25142 18 25170 34 25407 19 25437 14 25454 15 25673 21 25704 9 25722 12 25938 25 25971 7 25989 10 26204 30 26258 3 26435 4 26470 31 26699 6 26736 32 26963 8 27001 33 27227 9 27267 33 27490 11 27532 34 27754 12 27798 34 28019 11 28064 33 28284 11 28330 33 28550 9 28596 32 28815 8 28861 32 29081 7 29127 31 29347 6 29393 30 29613 6 29659 28 29879 5 29925 27 30145 5 30191 26 30411 5 30457 24 30678 3 30723 23 30945 1 30989 22 31254 16 31520 15 31786 14 32051 14 32317 13 32582 14 32847 14 33113 13 33379 12 33645 11 33912 9 34181 4
case7_day0_slice_0104,stomach,
case7_day0_slice_0105,large_bowel,14206 6 14246 4 14471 8 14507 12 14705 6 14736 10 14771 16 14969 9 15002 11 15036 18 15232 13 15267 13 15302 19 15496 16 15533 15 15567 21 15761 18 15798 19 15830 32 16026 19 16064 20 16092 39 16289 22 16329 23 16355 43 16552 25 16594 71 16816 26 16859 73 17081 27 17125 74 17346 27 17390 76 17612 27 17656 80 17877 27 17922 82 18143 26 18188 48 18240 32 18409 26 18454 34 18497 3 18508 3 18512 27 18674 26 18721 30 18781 25 18940 26 18988 10 19003 5 19048 25 19206 26 19254 9 19314 25 19471 26 19521 7 19580 25 19737 26 19790 1 19847 24 20002 26 20113 24 20267 27 20381 21 20531 27 20651 16 20796 26 20921 8 21060 26 21324 27 21588 29 21853 29 22118 30 22384 30 22650 29 22916 29 23182 28 23448 28 23714 28 23981 28 24248 28 24417 6 24515 28 24681 10 24782 28 24946 11 25049 28 25212 12 25316 28 25477 13 25583 28 25743 14 25851 33 26009 14 26119 33 26274 16 26387 32 26539 18 26653 32 26804 21 26920 32 27069 22 27186 32 27335 23 27453 31 27601 23 27719 31 27867 23 27986 30 28133 23 28253 29 28399 23 28519 29 28666 22 28787 27 28935 1 28942 11 29057 22 29209 10 29324 21 29475 9 29590 21 29742 7 29857 20 30009 5 30123 19 30391 2 30397 11 30666 7 30934 4
case7_day0_slice_0105,small_bowel,21737 7 22001 11 22222 7 22252 3 22266 13 22486 10 22515 9 22531 15 22751 12 22775 17 22796 17 23016 13 23039 40 23281 15 23304 41 23547 15 23570 41 23812 16 23836 41 24078 16 24103 40 24344 16 24369 40 24609 17 24635 39 24875 17 24901 38 25141 17 25167 20 25189 15 25406 19 25434 16 25457 12 25672 19 25701 13 25725 9 25937 20 25968 10 25992 6 26203 21 26236 7 26435 2 26469 22 26700 4 26735 23 26965 5 27001 23 27229 7 27266 25 27493 8 27532 27 27756 10 27798 27 28020 11 28064 28 28285 11 28330 28 28550 11 28596 29 28816 9 28861 30 29081 7 29127 29 29347 6 29393 28 29613 6 29659 27 29878 7 29925 25 30144 6 30191 24 30410 6 30457 23 30677 5 30723 22 30943 6 30988 21 31209 5 31254 16 31476 4 31520 15 31785 15 32051 14 32316 14 32581 15 32846 15 33112 14 33378 13 33644 12 33911 10 34179 6
case7_day0_slice_0105,stomach,
case7_day0_slice_0106,large_bowel,14472 6 14507 12 14737 9 14771 18 14969 9 15002 11 15036 21 15232 14 15268 12 15302 22 15496 16 15534 14 15567 24 15761 18 15799 17 15831 30 16026 19 16065 21 16088 42 16290 21 16330 68 16553 24 16595 70 16817 26 16860 72 17082 27 17126 73 17347 28 17391 75 17612 28 17657 77 17877 28 17923 79 18143 27 18189 82 18409 26 18455 83 18674 27 18722 46 18770 35 18940 27 18988 11 19005 16 19029 2 19043 29 19206 26 19255 9 19277 7 19312 26 19472 25 19523 5 19578 26 19737 26 19845 25 20003 25 20111 25 20268 25 20378 24 20533 24 20646 21 20797 24 20916 3 20929 2 21061 25 21324 27 21589 27 21854 28 22119 28 22384 29 22650 29 22916 28 23182 28 23448 28 23714 28 23981 28 24247 29 24513 30 24686 6 24780 30 24951 8 25047 30 25216 10 25313 31 25481 11 25580 33 25746 13 25847 34 26011 15 26114 35 26275 17 26382 34 26539 20 26650 33 26804 22 26917 33 27069 24 27184 33 27335 24 27451 32 27601 24 27717 32 27867 24 27983 32 28133 24 28250 31 28399 24 28516 31 28666 7 28674 15 28783 30 28934 2 28941 13 29050 29 29208 12 29318 27 29475 10 29588 23 29742 8 29856 21 30009 5 30122 20 30390 17 30668 4
case7_day0_slice_0106,small_bowel,21473 6 21718 4 21737 10 21983 7 22002 12 22247 10 22267 14 22511 13 22532 16 22752 7 22771 20 22797 17 23016 10 23035 22 23063 17 23281 12 23300 23 23329 17 23546 13 23564 25 23595 17 23812 14 23829 26 23861 17 24078 14 24094 27 24127 16 24344 14 24361 25 24393 16 24609 15 24628 24 24659 15 24875 15 24896 21 24926 13 25141 15 25166 16 25193 11 25407 15 25435 11 25461 8 25672 15 25729 4 25938 14 26204 13 26470 11 26736 10 27001 10 27267 10 27533 10 27799 10 28064 11 28330 10 28596 10 28862 10 29128 10 29394 10 29659 11 29879 3 29925 11 30145 5 30191 11 30411 6 30457 11 30677 6 30722 12 30943 7 30988 12 31210 7 31253 13 31477 8 31518 14 31744 7 31783 15 32012 5 32048 16 32281 1 32313 17 32579 16 32844 17 33111 15 33377 13 33644 11 33911 9 34178 5
case7_day0_slice_0106,stomach,
case7_day0_slice_0107,large_bowel,14247 1 14474 3 14507 11 14738 7 14771 20 14969 9 15003 9 15036 23 15232 14 15269 11 15302 24 15497 16 15534 14 15559 2 15568 26 15762 17 15800 16 15822 8 15833 29 16027 19 16065 65 16290 22 16331 67 16553 25 16596 69 16817 27 16861 71 17082 28 17126 74 17347 28 17392 75 17612 29 17658 76 17877 29 17924 77 18143 28 18190 79 18409 27 18456 80 18674 28 18722 82 18940 27 18989 11 19003 68 19207 25 19256 8 19277 60 19473 24 19523 6 19544 9 19576 27 19739 23 19812 4 19843 26 20004 23 20110 18 20131 3 20269 22 20377 15 20533 23 20644 12 20797 22 20912 7 21061 23 21324 25 21589 26 21854 27 22119 27 22385 27 22650 28 22916 28 23182 28 23448 28 23714 28 23980 28 24246 29 24512 31 24690 4 24778 32 24954 7 25045 32 25219 9 25311 33 25484 10 25578 33 25750 11 25844 35 26015 12 26111 36 26275 1 26278 16 26378 37 26539 22 26645 38 26804 23 26913 37 27070 23 27182 35 27335 25 27448 35 27601 25 27715 35 27868 24 27981 35 28134 24 28248 34 28401 23 28514 34 28674 15 28781 33 28941 14 29047 33 29207 13 29314 32 29474 11 29582 29 29741 9 29851 26 30009 4 30121 22 30389 19 30657 3
